Time,CK0,CS,CA1,CA2,CA0,CA7,CA9,CA8,CA6,CA4,CA10
1.0855e-08,0,1,1,1,1,1,1,1,1,1,1
1.0935e-08,1,1,1,1,1,1,1,1,1,1,1
1.1015e-08,1,1,1,1,1,1,1,1,1,1,1
1.1095e-08,0,1,1,1,1,1,1,1,1,1,1
1.1175e-08,0,1,1,1,1,1,1,1,1,1,1
1.1255e-08,0,1,1,1,1,1,1,1,1,1,1
1.1335e-08,1,1,1,1,1,1,1,1,1,1,1
1.1415e-08,1,1,1,1,1,1,1,1,1,1,1
1.1495e-08,1,1,1,1,1,1,1,1,1,1,1
1.1575e-08,0,1,1,1,1,1,1,1,1,1,1
1.1655e-08,0,1,1,1,1,1,1,1,1,1,1
1.1735e-08,1,1,1,1,1,1,1,1,1,1,1
1.1815e-08,1,1,1,1,1,1,1,1,1,1,1
1.1895e-08,1,1,1,1,1,1,1,1,1,1,1
1.1975e-08,0,1,1,1,1,1,1,1,1,1,1
1.2055e-08,0,1,1,1,1,1,1,1,1,1,1
1.2135e-08,1,1,1,1,1,1,1,1,1,1,1
1.2215e-08,1,1,1,1,1,1,1,1,1,1,1
1.2295e-08,1,1,1,1,1,1,1,1,1,1,1
1.2375e-08,0,1,1,1,1,1,1,1,1,1,1
1.2455e-08,0,1,1,1,1,1,1,1,1,1,1
1.2535e-08,1,1,1,1,1,1,1,1,1,1,1
1.2615e-08,1,1,1,1,1,1,1,1,1,1,1
1.2695e-08,1,1,1,1,1,1,1,1,1,1,1
1.2775e-08,0,1,1,1,1,1,1,1,1,1,1
1.2855e-08,0,1,1,1,1,1,1,1,1,1,1
1.2935e-08,0,1,1,1,1,1,1,1,1,1,1
1.3015e-08,1,1,1,1,1,1,1,1,1,1,1
1.3095e-08,1,1,1,1,1,1,1,1,1,1,1
1.3175e-08,0,1,1,1,1,1,1,1,1,1,1
1.3255e-08,0,1,1,1,1,1,1,1,1,1,1
1.3335e-08,0,1,1,1,1,1,1,1,1,1,1
1.3415e-08,1,1,1,1,1,1,1,1,1,1,1
1.3495e-08,1,1,1,1,1,1,1,1,1,1,1
1.3575e-08,1,1,1,1,1,1,1,1,1,1,1
1.3655e-08,0,1,1,1,1,1,1,1,1,1,1
1.3735e-08,0,1,1,1,1,1,1,1,1,1,1
1.3815e-08,1,1,1,1,1,1,1,1,1,1,1
1.3895e-08,1,1,1,1,1,1,1,1,1,1,1
1.3975e-08,1,1,1,1,1,1,1,1,1,1,1
1.4055e-08,0,1,1,1,1,1,1,1,1,1,1
